case:concept:name;concept:team;concept:resources
case_5694;e3;re12, re11, re19, re20, re13
case_5695;e9;re19, re8, re2, re16
case_5696;e5;re6, re7, re11, re12
case_5697;e4;re2, re7, re14
case_5698;e4;re2, re20
case_5699;e2;re2, re19
case_5700;e7;re11, re14, re18, re6, re1
case_5701;e5;re10, re12, re2
case_5702;e7;re5, re9, re1
case_5703;e4;re2, re18, re5, re6
case_5704;e7;re11, re10
case_5705;e5;re8, re10
case_5706;e5;re17, re4, re6, re9, re16
case_5707;e6;re8, re17
case_5708;e9;re18, re3, re12, re20
case_5709;e5;re15, re8
case_5710;e9;re1, re12, re4, re10
case_5711;e9;re17, re13, re18, re15, re7
case_5712;e6;re1, re7
case_5713;e3;re19, re5
case_5714;e5;re12, re1, re16, re7, re11
case_5715;e1;re4, re19, re15, re5
case_5716;e2;re17, re7
case_5717;e3;re11, re4, re13, re17
case_5718;e2;re6, re15, re17, re4, re2
case_5719;e9;re3, re11, re12, re9
case_5720;e3;re13, re20, re4, re15, re9
case_5721;e8;re15, re11, re10, re2, re7
case_5722;e5;re8, re16, re12, re2, re19
case_5723;e6;re15, re19
case_5724;e4;re16, re8, re12, re13
case_5725;e3;re10, re12, re18
case_5726;e5;re13, re17
case_5727;e6;re8, re10, re17
case_5728;e5;re6, re9, re18
case_5729;e7;re8, re1, re17, re16
case_5730;e8;re15, re8, re9, re18
case_5731;e6;re8, re1, re16, re20, re4
case_5732;e2;re6, re7, re8, re2, re10
case_5733;e9;re12, re18
case_5734;e7;re9, re17, re14, re18
case_5735;e7;re18, re14, re13
case_5736;e9;re2, re11, re20, re16, re6
case_5737;e4;re7, re20
case_5738;e3;re13, re20, re12, re18
case_5739;e9;re9, re1, re6, re18, re19
case_5740;e2;re1, re17, re13, re18, re2
case_5741;e7;re17, re12, re2, re6
case_5742;e5;re14, re13, re16, re15
case_5743;e9;re16, re15, re11, re7, re10
case_5744;e4;re16, re11, re10, re20
case_5745;e1;re17, re13, re8
case_5746;e4;re18, re16
case_5747;e4;re18, re10, re19, re20
case_5748;e1;re16, re8, re10, re17
case_5749;e2;re20, re6, re11
case_5750;e8;re16, re15
case_5751;e4;re16, re11, re9, re2, re7
case_5752;e6;re9, re3, re12
case_5753;e8;re10, re5, re8
case_5754;e9;re19, re7, re10, re14
case_5755;e7;re15, re14, re5, re10
case_5756;e7;re4, re9, re15
case_5757;e3;re1, re6, re15
case_5758;e5;re3, re18, re1, re16
case_5759;e2;re5, re10, re8, re14
case_5760;e7;re16, re10
case_5761;e4;re15, re12
case_5762;e5;re3, re13, re4, re15, re9
case_5763;e7;re15, re7
case_5764;e4;re6, re7, re1, re3, re11
case_5765;e5;re4, re14, re20, re11, re17
case_5766;e4;re11, re18, re19, re3, re7
case_5767;e7;re20, re8, re14, re10
case_5768;e9;re20, re12, re4
case_5769;e8;re15, re19, re20
case_5770;e2;re20, re4, re18
case_5771;e9;re20, re14, re8, re5, re11
case_5772;e9;re6, re2, re18, re11, re5
case_5773;e1;re7, re19
case_5774;e3;re4, re20
case_5775;e8;re1, re18, re20, re10, re12
case_5776;e5;re3, re9, re2
case_5777;e3;re19, re12, re17
case_5778;e8;re5, re6, re1
case_5779;e6;re3, re1, re12, re15
case_5780;e4;re11, re18, re10
case_5781;e4;re14, re1, re15, re16, re13
case_5782;e3;re14, re4
case_5783;e9;re3, re20, re12, re13
case_5784;e7;re16, re2, re20, re9
case_5785;e1;re16, re5, re4, re13
case_5786;e2;re3, re13
case_5787;e2;re6, re14, re5
case_5788;e1;re17, re15
case_5789;e3;re18, re3, re2, re13
case_5790;e2;re1, re9
case_5791;e5;re15, re8, re11, re12
case_5792;e3;re20, re12, re9
case_5793;e9;re12, re9, re2, re3
case_5794;e5;re16, re2
case_5795;e2;re10, re14, re13, re4, re1
case_5796;e2;re4, re3, re18
case_5797;e7;re14, re7, re3
case_5798;e2;re20, re6, re19, re8
case_5799;e7;re12, re13, re6, re1, re18
case_5800;e2;re4, re12, re1, re7
case_5801;e1;re5, re14, re19, re9, re3
case_5802;e2;re14, re4, re9
case_5803;e8;re14, re12, re3
case_5804;e3;re8, re7
case_5805;e6;re20, re18, re14
case_5806;e4;re5, re15, re1, re3
case_5807;e4;re8, re4, re14
case_5808;e6;re20, re18, re5, re16, re9
case_5809;e1;re10, re12, re19
case_5810;e6;re15, re18, re20, re3, re4
case_5811;e5;re9, re1, re13, re6, re11
case_5812;e4;re16, re14, re20, re2, re19
case_5813;e6;re11, re2, re15, re20
case_5814;e5;re9, re17, re18, re19
case_5815;e7;re9, re11
case_5816;e7;re13, re1, re19, re16, re5
case_5817;e2;re12, re6, re2
case_5818;e5;re13, re4, re11
case_5819;e5;re18, re7
case_5820;e4;re18, re3, re19, re17
case_5821;e5;re16, re20, re1, re5
case_5822;e3;re15, re16, re13
case_5823;e4;re14, re2, re6
case_5824;e3;re19, re4, re11, re14, re1
case_5825;e8;re18, re15, re7, re1, re16
case_5826;e1;re19, re14, re17
case_5827;e1;re17, re10, re18, re14
case_5828;e5;re5, re17
case_5829;e6;re7, re16, re6, re5, re11
case_5830;e5;re6, re14
case_5831;e2;re2, re7
case_5832;e6;re3, re12
case_5833;e3;re11, re7
case_5834;e7;re1, re3, re10, re12, re7
case_5835;e2;re12, re11, re17
case_5836;e5;re3, re11
case_5837;e5;re17, re9, re4
case_5838;e9;re6, re20
case_5839;e4;re7, re3, re6, re9
case_5840;e2;re16, re8, re5, re14
case_5841;e8;re1, re9, re16, re10, re3
case_5842;e9;re7, re17
case_5843;e5;re20, re8
case_5844;e9;re16, re14, re15, re11
case_5845;e1;re17, re1
case_5846;e9;re3, re20, re5, re13, re19
case_5847;e7;re12, re18
case_5848;e9;re15, re10, re6
case_5849;e9;re10, re3, re6, re18
case_5850;e5;re20, re13, re4
case_5851;e8;re13, re2, re10
case_5852;e4;re19, re8, re3, re14
case_5853;e6;re4, re1
case_5854;e5;re11, re17, re5
case_5855;e6;re5, re14, re16, re15, re10
case_5856;e7;re2, re3, re4, re13
case_5857;e6;re10, re9, re19, re6, re15
case_5858;e1;re11, re9, re8, re19, re17
case_5859;e5;re3, re19, re16
case_5860;e5;re18, re8, re9, re7, re17
case_5861;e2;re3, re12, re5, re10, re2
case_5862;e5;re19, re11
case_5863;e2;re14, re15, re19, re12, re3
case_5864;e7;re11, re10, re5
case_5865;e1;re3, re20, re7, re19
case_5866;e6;re12, re13, re17
case_5867;e8;re2, re17, re15, re12, re11
case_5868;e4;re5, re2, re13
case_5869;e5;re10, re15, re7, re8, re13
case_5870;e7;re2, re6, re3
case_5871;e3;re3, re9, re14
case_5872;e8;re20, re16, re5, re14
case_5873;e2;re14, re15, re13, re6
case_5874;e3;re1, re2, re16, re15
case_5875;e1;re2, re5, re17
case_5876;e8;re17, re13
case_5877;e9;re5, re11, re9, re2, re19
case_5878;e5;re8, re9, re14, re17, re11
case_5879;e5;re1, re4, re10, re19
case_5880;e1;re12, re15
case_5881;e1;re10, re19, re6
case_5882;e8;re6, re16, re13, re2
case_5883;e9;re9, re8, re10, re3, re1
case_5884;e7;re12, re3, re11
case_5885;e6;re1, re5
case_5886;e6;re5, re3, re18
case_5887;e4;re18, re12
case_5888;e1;re1, re10
case_5889;e3;re12, re17
case_5890;e9;re19, re8, re11, re12
case_5891;e1;re7, re19, re9, re20
case_5892;e6;re16, re12, re15, re2
case_5893;e9;re4, re12, re13, re19, re18
case_5894;e1;re8, re20, re16
case_5895;e4;re6, re2, re14, re5
case_5896;e9;re2, re1, re7
case_5897;e8;re8, re11
case_5898;e7;re14, re18, re15, re10, re1
case_5899;e4;re15, re10, re18, re7, re13
case_5900;e7;re20, re5, re11, re19
case_5901;e8;re6, re14
case_5902;e4;re14, re8, re1
case_5903;e3;re19, re15, re20, re1, re2
case_5904;e3;re1, re2, re15
case_5905;e1;re13, re20, re5, re6, re1
case_5906;e5;re1, re17
case_5907;e2;re15, re13
case_5908;e9;re2, re9, re11, re4, re6
case_5909;e1;re18, re10, re5
case_5910;e3;re11, re5, re7, re13, re4
case_5911;e3;re11, re13, re6
case_5912;e3;re10, re19
case_5913;e5;re9, re3
case_5914;e4;re13, re6, re11
case_5915;e7;re18, re5
case_5916;e5;re13, re3, re4, re10, re7
case_5917;e1;re2, re16, re15
case_5918;e6;re9, re18, re11, re14, re17
case_5919;e2;re4, re12, re6, re3
case_5920;e8;re17, re12
case_5921;e1;re6, re16, re12
case_5922;e5;re14, re9, re17, re7
case_5923;e2;re15, re14, re19, re20, re6
case_5924;e4;re18, re7, re8
case_5925;e5;re13, re17, re6, re3, re1
case_5926;e1;re1, re11, re19, re5
case_5927;e7;re3, re18
case_5928;e8;re1, re14, re8, re15
case_5929;e7;re13, re2, re19, re10, re8
case_5930;e6;re12, re6, re10, re16, re13
case_5931;e6;re19, re9, re15, re8
case_5932;e7;re11, re2, re13
case_5933;e4;re15, re9
case_5934;e8;re6, re7, re1, re14
case_5935;e4;re17, re8
case_5936;e9;re15, re7, re12, re19
case_5937;e3;re12, re15, re11, re1
case_5938;e8;re20, re14, re7
case_5939;e9;re13, re12, re4, re8, re9
case_5940;e7;re18, re17, re8, re5, re1
case_5941;e3;re20, re17, re15, re10, re1
case_5942;e2;re14, re8
case_5943;e2;re2, re12
case_5944;e1;re8, re2, re16, re6
case_5945;e4;re12, re13
case_5946;e2;re15, re19
case_5947;e3;re19, re20
case_5948;e5;re14, re11, re7, re4
case_5949;e4;re16, re1, re13
case_5950;e8;re19, re11, re16, re6, re18
case_5951;e4;re6, re15, re10, re12
case_5952;e5;re5, re20, re16
case_5953;e6;re16, re4, re10
case_5954;e5;re17, re18, re9
case_5955;e1;re9, re5, re11
case_5956;e5;re4, re14, re20
case_5957;e3;re16, re17, re3, re8, re7
case_5958;e9;re13, re6, re8
case_5959;e1;re15, re18, re8
case_5960;e8;re10, re12, re16
case_5961;e6;re4, re17, re15, re7
case_5962;e4;re7, re1, re10, re15, re16
case_5963;e7;re3, re4, re18, re6, re17
case_5964;e8;re16, re18, re5, re2
case_5965;e2;re4, re5
case_5966;e6;re15, re5, re13, re9, re6
case_5967;e5;re16, re14, re7, re2, re9
case_5968;e4;re10, re16, re12, re9
case_5969;e6;re2, re18, re19, re9
case_5970;e3;re11, re19, re18
case_5971;e5;re15, re13, re9, re8, re19
case_5972;e6;re15, re11
case_5973;e5;re5, re20, re6, re16
case_5974;e6;re7, re6, re4
case_5975;e3;re4, re14, re13, re10, re2
case_5976;e2;re17, re1, re7, re14
case_5977;e6;re16, re5, re7, re4
case_5978;e9;re9, re10, re6, re13, re12
case_5979;e3;re20, re19, re9
case_5980;e7;re17, re19, re1, re9, re15
case_5981;e3;re5, re4
case_5982;e4;re7, re10, re11, re14
case_5983;e4;re1, re6, re8, re12, re3
case_5984;e6;re8, re14
case_5985;e4;re10, re13, re20, re18, re11
case_5986;e6;re5, re17
case_5987;e7;re6, re8, re4, re2
case_5988;e6;re20, re7
case_5989;e3;re11, re9, re13
case_5990;e6;re5, re10, re13
case_5991;e4;re4, re12, re13
case_5992;e5;re19, re18, re20, re11, re2
case_5993;e7;re5, re1
case_5994;e7;re18, re8, re3
case_5995;e5;re15, re12, re4, re19
case_5996;e8;re20, re1, re8, re15, re11
case_5997;e7;re12, re18, re13, re15, re14
case_5998;e8;re4, re7, re17, re3
case_5999;e6;re13, re15, re4, re8
case_6000;e2;re1, re4, re6, re18
case_6001;e4;re4, re10, re6, re11, re2
case_6002;e7;re11, re12, re15
case_6003;e4;re7, re19, re2
case_6004;e4;re10, re7, re20, re14
case_6005;e9;re3, re9, re13, re19
case_6006;e2;re1, re6
case_6007;e4;re1, re6, re4
case_6008;e3;re16, re20, re2, re6
case_6009;e9;re18, re19, re9, re15, re7
case_6010;e3;re16, re7, re11
case_6011;e1;re9, re6
case_6012;e9;re8, re9, re5, re1
case_6013;e2;re1, re2, re4, re19, re13
case_6014;e1;re10, re2, re19, re14
case_6015;e6;re8, re4, re7
case_6016;e9;re14, re18, re17, re11, re13
case_6017;e1;re8, re4, re14
case_6018;e7;re18, re17
case_6019;e8;re15, re6, re11, re4
case_6020;e4;re9, re18, re3
case_6021;e4;re8, re20, re14, re2
case_6022;e7;re1, re20, re17
case_6023;e8;re19, re20, re17, re7
case_6024;e8;re4, re7, re14
case_6025;e8;re9, re1, re10, re16, re14
case_6026;e4;re13, re2, re19
case_6027;e9;re19, re7, re5
case_6028;e2;re14, re1, re19, re11, re8
case_6029;e5;re7, re17, re18, re1
case_6030;e3;re11, re3, re18, re1
case_6031;e9;re16, re13, re11, re10
case_6032;e8;re2, re13
case_6033;e7;re19, re14, re11, re7
case_6034;e3;re2, re5
case_6035;e7;re19, re12, re16, re17, re7
case_6036;e3;re15, re8, re2, re1
case_6037;e5;re18, re10, re13, re11, re5
case_6038;e4;re10, re4
case_6039;e2;re12, re15, re10, re3
case_6040;e2;re12, re16
case_6041;e8;re16, re19, re10
case_6042;e1;re20, re7, re14, re9, re13
case_6043;e2;re10, re4, re7, re5
case_6044;e1;re10, re3, re1, re12
case_6045;e7;re2, re8
case_6046;e8;re16, re7, re17, re9
case_6047;e9;re5, re2, re10
case_6048;e1;re5, re1
case_6049;e7;re4, re2, re3, re20
case_6050;e5;re6, re14
case_6051;e7;re6, re15, re14, re12, re10
case_6052;e5;re10, re16, re4, re18
case_6053;e5;re16, re13, re12, re20
case_6054;e2;re19, re17, re18, re10
case_6055;e8;re13, re15, re8, re3
case_6056;e9;re14, re15, re20, re3, re5
case_6057;e1;re5, re17, re15
case_6058;e3;re7, re1, re18, re14
case_6059;e4;re17, re1, re8, re5
case_6060;e7;re17, re2
case_6061;e1;re2, re11, re9, re3
case_6062;e3;re2, re7
case_6063;e8;re1, re8
case_6064;e6;re20, re19, re6
case_6065;e6;re2, re8
case_6066;e5;re17, re2, re14, re7
case_6067;e3;re18, re13
case_6068;e6;re18, re3, re13, re14, re17
case_6069;e4;re1, re20, re5, re15, re11
case_6070;e5;re17, re1, re13, re7, re19
case_6071;e9;re4, re9, re7, re14, re1
case_6072;e7;re4, re15, re17, re5, re7
case_6073;e4;re10, re2, re15
case_6074;e5;re20, re2, re14, re1
case_6075;e4;re19, re3
case_6076;e9;re4, re1, re18, re15
case_6077;e5;re19, re13
case_6078;e9;re5, re20
case_6079;e1;re11, re4, re6, re1
case_6080;e2;re10, re16
case_6081;e5;re19, re1, re8, re17
case_6082;e1;re2, re18, re1, re13, re19
case_6083;e5;re8, re16
case_6084;e2;re10, re1
case_6085;e4;re14, re4
case_6086;e9;re4, re19, re18, re6, re13
case_6087;e9;re18, re2
case_6088;e3;re13, re6, re18, re3, re17
case_6089;e3;re3, re13, re19, re6
case_6090;e9;re20, re3, re15
case_6091;e8;re10, re3
case_6092;e3;re7, re9, re8
case_6093;e2;re17, re5
case_6094;e5;re7, re2, re13, re17
case_6095;e9;re12, re20
case_6096;e9;re17, re6, re20, re7
case_6097;e7;re17, re9, re8, re15
case_6098;e2;re17, re6, re7, re12
case_6099;e4;re10, re9
case_6100;e1;re2, re11
case_6101;e8;re9, re7, re11, re16
case_6102;e8;re14, re2, re11, re7, re8
case_6103;e1;re9, re1, re4, re10
case_6104;e6;re10, re6, re5
case_6105;e9;re14, re18, re6, re15, re2
case_6106;e6;re1, re12, re4
case_6107;e9;re20, re19
case_6108;e5;re19, re18, re5, re14
case_6109;e3;re18, re1, re3
case_6110;e6;re12, re11, re17
case_6111;e7;re20, re2, re11, re4, re8
case_6112;e5;re7, re8, re9, re12
case_6113;e8;re1, re13, re8, re12
case_6114;e2;re14, re1
case_6115;e1;re19, re5, re20
case_6116;e6;re15, re10
case_6117;e5;re16, re10, re17, re18
case_6118;e8;re6, re14, re3, re4
case_6119;e3;re6, re9, re11, re12, re10
case_6120;e3;re17, re1, re3
case_6121;e4;re3, re7, re12, re20, re19
case_6122;e1;re14, re11
case_6123;e2;re6, re9, re7, re10, re18
case_6124;e7;re13, re17, re18, re7
case_6125;e1;re15, re16, re9, re12
case_6126;e3;re6, re11, re7, re16, re2
case_6127;e9;re16, re13, re3, re11, re14
case_6128;e6;re4, re16
case_6129;e8;re13, re1, re12, re4
case_6130;e9;re5, re11, re14
case_6131;e2;re14, re4, re13
case_6132;e2;re12, re19, re16, re8, re2
case_6133;e9;re15, re4, re14
case_6134;e4;re10, re15, re7, re14
case_6135;e8;re6, re14
case_6136;e4;re11, re19
case_6137;e6;re12, re3, re20, re18
case_6138;e9;re5, re20, re13
case_6139;e7;re13, re19, re5
case_6140;e9;re8, re4
case_6141;e5;re7, re17
case_6142;e7;re9, re12, re11, re1, re2
case_6143;e1;re16, re18, re4
case_6144;e6;re9, re18, re11, re14, re15
case_6145;e5;re17, re14, re10, re9, re13
case_6146;e4;re4, re12, re18, re6
case_6147;e7;re4, re5, re9, re8
case_6148;e8;re6, re3
case_6149;e7;re4, re12, re8, re9, re5
case_6150;e1;re14, re10, re18
case_6151;e2;re18, re20, re10, re1, re9
case_6152;e3;re10, re4
case_6153;e8;re7, re19, re20
case_6154;e3;re7, re15, re11, re8, re16
case_6155;e8;re17, re10, re4, re19
case_6156;e9;re20, re12
case_6157;e9;re2, re11, re16, re8
case_6158;e4;re20, re19
case_6159;e8;re6, re2, re15, re11
case_6160;e1;re13, re10, re6
case_6161;e7;re11, re20, re8, re2, re10
case_6162;e1;re15, re10, re18, re7, re5
case_6163;e9;re11, re3
case_6164;e1;re10, re3
case_6165;e1;re9, re5, re11, re8
case_6166;e8;re9, re16
case_6167;e3;re18, re3
case_6168;e2;re12, re17, re1
case_6169;e9;re9, re14
case_6170;e6;re16, re4, re14
case_6171;e1;re4, re6, re17, re11
case_6172;e7;re16, re5, re4, re20, re1
case_6173;e2;re5, re9
case_6174;e7;re14, re3
case_6175;e3;re6, re14, re15, re7, re20
case_6176;e3;re3, re8, re20, re6
case_6177;e1;re7, re12
case_6178;e2;re3, re12, re1, re14
case_6179;e2;re1, re16, re12, re5, re10
case_6180;e3;re16, re15, re5, re20, re9
case_6181;e8;re6, re2, re1, re5, re19
case_6182;e5;re14, re2, re15
case_6183;e8;re1, re16, re9
case_6184;e1;re18, re6
case_6185;e2;re4, re6
case_6186;e4;re5, re8
case_6187;e1;re20, re8, re14, re9, re5
case_6188;e3;re6, re2, re20, re17, re13
case_6189;e9;re14, re15
case_6190;e7;re6, re14
case_6191;e8;re15, re8, re13, re1
case_6192;e3;re10, re12, re17, re14, re20
case_6193;e8;re11, re6, re3
case_6194;e1;re10, re8, re14, re6
case_6195;e7;re5, re19, re15
case_6196;e9;re11, re4, re18, re3
case_6197;e5;re20, re17, re7, re14, re19
case_6198;e7;re6, re12, re7, re8, re19
case_6199;e8;re18, re3, re9, re19, re12
case_6200;e3;re20, re15, re1, re17
case_6201;e6;re6, re9, re10
case_6202;e3;re18, re20
case_6203;e4;re1, re20, re3, re6, re2
case_6204;e2;re12, re3
case_6205;e6;re11, re16, re6, re3
case_6206;e8;re14, re13, re9
case_6207;e9;re3, re15
case_6208;e7;re19, re2, re4, re20
case_6209;e8;re19, re4, re2
case_6210;e5;re7, re17, re9, re6, re2
case_6211;e9;re2, re20, re10, re11, re4
case_6212;e4;re17, re13
case_6213;e7;re18, re1
case_6214;e3;re7, re13, re20, re15, re6
case_6215;e4;re5, re9
case_6216;e2;re11, re14, re4
case_6217;e4;re15, re4, re16, re6, re19
case_6218;e2;re19, re17, re12, re11, re7
case_6219;e1;re8, re19, re9
case_6220;e4;re13, re8, re17
case_6221;e6;re17, re8, re3
case_6222;e3;re5, re17, re15, re12
case_6223;e3;re13, re4
case_6224;e7;re17, re19, re10
case_6225;e1;re3, re10
case_6226;e3;re9, re4, re20
case_6227;e8;re15, re19, re12
case_6228;e9;re15, re1, re3, re2
case_6229;e3;re7, re11, re18, re9, re20
case_6230;e4;re13, re6, re10, re8, re20
case_6231;e5;re9, re4, re16
case_6232;e8;re1, re15, re11, re4
case_6233;e5;re3, re19
case_6234;e4;re17, re9, re14, re10
case_6235;e5;re13, re19, re9
case_6236;e2;re3, re16, re13, re15
case_6237;e1;re14, re5, re12, re2
case_6238;e4;re19, re6
case_6239;e4;re6, re5
case_6240;e8;re2, re4, re3
case_6241;e6;re7, re18
case_6242;e6;re8, re14
case_6243;e5;re15, re11, re6
case_6244;e9;re14, re8, re6
case_6245;e1;re1, re9, re5, re16, re8
case_6246;e3;re20, re6, re12, re8, re15
case_6247;e9;re15, re13, re18, re3
case_6248;e6;re12, re20, re14
case_6249;e1;re11, re18, re15, re6, re3
case_6250;e6;re17, re4, re13, re5
case_6251;e8;re8, re1, re3
case_6252;e1;re6, re20, re2, re16, re12
case_6253;e8;re13, re7, re9, re20, re14
case_6254;e1;re5, re4
case_6255;e6;re7, re4, re10, re13
case_6256;e1;re3, re18, re19, re10
case_6257;e7;re2, re4
case_6258;e8;re3, re9, re11, re20, re5
case_6259;e7;re6, re17, re15
case_6260;e6;re17, re10, re1, re18, re19
case_6261;e2;re12, re5, re13, re18, re9
case_6262;e2;re20, re1, re7, re6, re12
case_6263;e8;re13, re9
case_6264;e9;re14, re13, re15
case_6265;e6;re16, re8, re12, re19, re13
case_6266;e9;re17, re8, re1
case_6267;e9;re3, re13, re20, re15
case_6268;e9;re13, re8, re6, re18, re2
case_6269;e9;re14, re16
case_6270;e7;re11, re9
case_6271;e8;re12, re17, re14, re11, re2
case_6272;e3;re19, re17, re20
case_6273;e3;re17, re20, re7, re9, re10
case_6274;e7;re8, re18, re1, re19
case_6275;e9;re2, re4
case_6276;e6;re20, re4, re17, re12
case_6277;e5;re10, re8, re17
case_6278;e4;re9, re1, re16, re20
case_6279;e2;re13, re16, re20, re2
case_6280;e9;re1, re8, re13
case_6281;e3;re3, re15, re12, re14, re2
case_6282;e4;re1, re15
case_6283;e7;re12, re9, re6, re15
case_6284;e9;re11, re12, re6, re20
case_6285;e6;re5, re6, re12
case_6286;e4;re18, re12, re10, re17
case_6287;e3;re15, re17
case_6288;e1;re10, re13, re17, re20
case_6289;e4;re3, re9, re18, re8
case_6290;e7;re1, re9, re7, re17, re8
case_6291;e9;re15, re8, re11, re2, re13
case_6292;e7;re17, re16, re13
case_6293;e4;re6, re14, re17, re15, re10
case_6294;e6;re3, re7
case_6295;e8;re13, re8, re15, re18, re7
case_6296;e6;re12, re1
case_6297;e1;re12, re20, re17
case_6298;e2;re20, re14, re2, re4, re5
case_6299;e6;re5, re12
case_6300;e4;re3, re20
case_6301;e1;re15, re5, re13
case_6302;e6;re16, re20, re10, re19, re1
case_6303;e6;re10, re17, re5
case_6304;e7;re20, re9, re13, re11
case_6305;e3;re19, re2, re9
case_6306;e2;re18, re10, re8
case_6307;e8;re12, re16, re5
case_6308;e9;re17, re19, re11
case_6309;e8;re18, re13, re15, re20, re1
case_6310;e5;re2, re12, re18
case_6311;e5;re1, re7, re8
case_6312;e9;re1, re5, re20, re17, re2
case_6313;e3;re2, re5, re6, re20, re12
case_6314;e9;re5, re7, re4, re18, re6
case_6315;e3;re3, re4, re5, re1, re19
case_6316;e6;re10, re3
case_6317;e9;re19, re6, re13
case_6318;e8;re15, re18, re6, re14, re4
case_6319;e9;re17, re14, re10, re16, re20
case_6320;e9;re6, re10
case_6321;e9;re6, re8
case_6322;e6;re8, re20, re6
case_6323;e1;re19, re8, re20, re6, re5
case_6324;e9;re18, re3, re19
case_6325;e2;re10, re13, re15
case_6326;e3;re6, re7
case_6327;e1;re6, re7, re12, re15, re2
case_6328;e2;re3, re9, re18, re13, re2
case_6329;e3;re20, re13, re10, re4, re17
case_6330;e3;re3, re6
case_6331;e4;re5, re2, re15
case_6332;e6;re11, re3
case_6333;e7;re1, re15
case_6334;e4;re20, re13, re16
case_6335;e2;re14, re13
case_6336;e2;re14, re2, re15, re7, re13
case_6337;e4;re17, re4
case_6338;e2;re4, re5, re15
case_6339;e6;re12, re5, re13, re10, re4
case_6340;e6;re5, re1, re8, re11
case_6341;e5;re17, re14, re15
case_6342;e7;re1, re12, re10, re17
case_6343;e5;re17, re10, re5, re19, re6
case_6344;e6;re12, re16, re11, re5
case_6345;e5;re17, re11, re8
case_6346;e5;re8, re13, re7, re17
case_6347;e1;re13, re10, re19, re7
case_6348;e1;re10, re18
case_6349;e5;re5, re9, re16, re18
case_6350;e2;re11, re1, re10, re20, re15
case_6351;e3;re16, re4, re1, re10, re5
case_6352;e4;re1, re12, re19, re11, re10
case_6353;e3;re12, re9, re13, re17, re2
case_6354;e4;re16, re10, re12
case_6355;e7;re10, re9, re18, re12, re20
case_6356;e1;re6, re16, re14, re13, re8
case_6357;e1;re2, re19, re15, re8, re6
case_6358;e6;re13, re6, re1, re19, re11
case_6359;e9;re17, re20
case_6360;e7;re10, re13
case_6361;e8;re20, re17, re10, re1, re6
case_6362;e6;re14, re6, re19
case_6363;e2;re19, re1, re14, re4
